DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA
40582.00,0.01,0.02,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.00,0.02,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.02,0.00,0.00,0.00
40583.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.02,-0.02,-0.02,-0.01,0.00,-0.01,0.00,-0.01,-0.01,0.01,-0.01,0.00,0.00
40584.00,-0.01,-0.01,-0.01,0.00,-0.01,-0.01,-0.02,-0.02,-0.02,-0.01,-0.01,-0.04,-0.02,-0.01,-0.01,-0.01,-0.01,0.00,-0.02,-0.01,-0.02,-0.02,-0.01,0.00
40585.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.00,-0.01,0.00,0.01,0.00,0.00,0.00,-0.01,0.01,-0.01,0.00,-0.01,0.01,0.01
40588.00,0.01,0.00,-0.01,0.01,0.00,0.00,0.01,-0.01,-0.01,-0.01,0.00,0.00,0.02,0.00,0.01,-0.01,0.01,-0.01,0.01,0.00,0.00,0.01,-0.01,0.00
40589.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.01,-0.01,-0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.01,-0.01,0.00,0.00
40590.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.00,0.00,0.01,0.00,0.02,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.01
40591.00,0.01,0.00,0.01,0.01,0.02,0.00,0.00,0.01,0.00,0.00,0.01,0.03,0.00,0.00,-0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.00,-0.01,0.00
40592.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.04,0.01,0.02,0.00,0.00,0.00,0.01,0.01,0.01,-0.01,0.01,0.01,0.00
40595.00,-0.01,-0.01,-0.01,0.00,0.00,-0.01,0.00,-0.02,-0.01,-0.01,-0.01,-0.02,0.00,-0.01,0.00,-0.03,0.00,-0.01,-0.01,-0.01,-0.02,-0.01,-0.01,0.00
40596.00,-0.02,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,0.00,-0.01,-0.01,-0.03,-0.02,-0.01,-0.02,-0.01,-0.01,0.00,0.00,-0.02,0.00,-0.02,0.00,-0.02
40597.00,0.00,-0.01,0.00,-0.01,0.00,-0.01,0.00,0.00,-0.02,0.00,-0.01,0.01,-0.01,0.00,-0.01,0.00,-0.01,0.00,0.01,-0.01,0.01,0.00,-0.01,-0.01
40598.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01,-0.01,-0.02,0.00,-0.02,0.00,0.00,0.00,0.01,0.00,0.01,-0.01,0.00,0.00
40599.00,0.01,0.00,0.00,0.02,0.00,0.00,0.01,0.01,0.01,0.01,0.01,-0.01,0.02,0.02,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.02,0.01,0.01
40602.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.00,0.01,0.00,0.03,0.01
40603.00,0.00,0.00,0.01,0.00,0.00,0.00,-0.01,-0.01,0.00,-0.01,-0.01,0.00,0.02,-0.01,-0.01,-0.01,0.01,0.00,0.00,0.00,0.00,0.02,0.00,-0.02
40604.00,0.00,-0.01,-0.01,0.00,0.01,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,-0.01,-0.01,-0.01,0.00,-0.02,0.00,0.00,-0.01,0.00,-0.01,-0.02,0.00
40605.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.02
40606.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.00,-0.01
40609.00,-0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.01,-0.01
40610.00,0.00,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.00,0.00,0.00,0.00,-0.04,0.01,-0.01,-0.01,0.00,-0.01,-0.01,-0.01,0.00,0.00,0.01,0.00,0.01
40611.00,-0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00
40612.00,-0.03,-0.01,-0.01,-0.02,-0.01,-0.02,-0.02,-0.02,-0.02,-0.02,-0.03,-0.01,-0.01,-0.02,0.00,-0.02,-0.02,-0.02,-0.03,-0.01,-0.01,-0.01,-0.02,-0.02
40613.00,-0.01,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,-0.01,-0.01,-0.01,0.03,-0.01,-0.01,0.00,-0.01,0.00,-0.01,-0.01,0.00,0.00,-0.01,-0.01,0.01
40616.00,-0.01,-0.01,0.00,-0.01,-0.01,0.00,0.00,0.01,-0.01,0.00,0.00,0.06,0.00,0.00,-0.01,0.00,-0.07,0.00,0.00,-0.01,0.02,-0.01,-0.01,-0.01
40617.00,-0.04,-0.02,-0.03,-0.01,-0.02,-0.03,-0.03,-0.01,-0.01,-0.02,-0.02,-0.04,-0.03,-0.03,-0.01,-0.02,-0.09,-0.02,-0.03,-0.02,-0.01,-0.04,-0.03,-0.01
40618.00,0.00,-0.01,-0.01,-0.01,-0.01,-0.02,0.00,-0.02,-0.01,-0.02,-0.02,0.01,0.00,-0.02,0.01,-0.02,0.08,-0.02,0.00,0.00,-0.01,0.01,-0.02,-0.02
40619.00,0.00,0.03,0.02,0.02,0.02,0.03,0.01,0.03,0.02,0.03,0.02,0.01,-0.02,0.04,0.02,0.02,0.01,0.02,0.03,-0.01,0.00,-0.01,0.03,0.01
40620.00,0.03,0.02,0.01,0.01,0.00,0.01,0.03,0.01,0.02,0.02,0.01,-0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.02,0.02,0.02,0.00,0.03,0.00
40623.00,0.01,0.02,0.02,0.02,0.02,0.02,0.00,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.02,0.02,0.01,0.02,0.02,0.02,0.02
40624.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.05,0.00,-0.01,0.02,-0.01,0.01,0.00,0.00
40625.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00
40626.00,0.02,0.02,0.01,0.00,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.03,0.00,0.03,0.00,0.02,-0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.01
40627.00,0.02,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00
40630.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,0.02,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40631.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,-0.01,0.00,-0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.01
40632.00,0.02,0.01,0.01,0.02,0.00,0.02,0.02,0.00,0.01,0.01,0.01,-0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
40633.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,-0.01,-0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.00,-0.01,0.00,0.00,0.00
40634.00,0.01,0.01,0.01,0.01,0.00,0.01,0.00,0.01,0.01,0.01,0.02,-0.01,0.01,0.02,0.00,0.01,-0.02,0.01,0.02,0.01,0.01,0.00,0.01,0.01
40637.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.02,0.02,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.01,0.01,0.01,0.00
40638.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.01,0.00,0.00,0.00,-0.01,0.00,-0.02,0.00,0.00,0.01,-0.01,0.00,0.00,0.00
40639.00,0.01,0.02,0.01,0.00,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.03,0.00,0.02,0.01,0.02,-0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.00
40640.00,0.00,-0.01,-0.01,-0.01,0.00,-0.01,-0.01,0.00,-0.01,-0.01,-0.01,0.01,0.00,-0.01,-0.01,-0.01,0.00,-0.01,-0.01,0.00,0.01,0.00,-0.01,0.00
40641.00,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.00,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.00
40644.00,0.01,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,-0.01,0.00
40645.00,-0.02,-0.01,-0.01,-0.02,0.00,-0.01,-0.01,0.00,-0.01,-0.01,-0.02,0.01,-0.01,-0.01,-0.01,-0.01,0.00,-0.01,-0.03,0.00,-0.01,-0.01,-0.02,-0.01
40646.00,0.01,0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.00
40647.00,0.00,-0.01,-0.01,0.00,0.00,-0.01,-0.01,-0.02,-0.01,-0.01,0.00,-0.03,0.00,0.00,0.00,-0.01,0.01,-0.01,-0.01,0.00,-0.02,0.00,0.00,0.00
40648.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.01,-0.01,0.00,0.00,0.00
40651.00,-0.01,-0.04,-0.02,-0.02,-0.02,-0.03,-0.02,-0.03,-0.03,-0.04,-0.03,-0.04,0.00,-0.03,-0.01,-0.04,0.01,-0.03,-0.04,-0.01,-0.04,-0.01,-0.03,-0.01
40652.00,-0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,-0.01,0.02,0.01,0.01,-0.01,0.01,0.02,0.00,0.01,0.00,0.02,0.01
40653.00,0.03,0.03,0.02,0.02,0.02,0.04,0.03,0.03,0.03,0.03,0.02,-0.01,0.01,0.02,0.01,0.03,0.01,0.03,0.03,0.02,0.02,0.02,0.04,0.01
40654.00,0.02,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.00,0.01,0.01,0.01
40655.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40658.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40659.00,0.01,0.00,0.02,0.00,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.00,-0.01,0.01,-0.02,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.01,0.01
40660.00,-0.01,0.01,0.00,-0.01,0.00,0.01,-0.01,0.01,0.01,0.01,0.00,-0.02,-0.01,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
40661.00,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.01,-0.01,0.02,0.00,0.02,0.03,0.01,0.01,0.00,0.02,0.00,0.02,0.00
40662.00,-0.01,0.00,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.00
40665.00,0.00,0.01,0.01,0.00,0.01,0.01,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.02,0.01,0.00,0.00,0.01,0.00,0.01,0.00
40666.00,-0.02,0.00,-0.01,-0.02,0.00,-0.01,-0.01,-0.01,-0.02,-0.01,-0.01,-0.01,0.00,-0.02,-0.01,-0.01,0.00,-0.01,-0.02,-0.01,-0.01,-0.01,-0.02,-0.01
40667.00,-0.02,-0.01,-0.01,-0.01,0.00,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.00,-0.01,0.00,-0.01,-0.03,-0.02,0.00,-0.01,-0.01,-0.01
40668.00,-0.01,-0.03,-0.02,-0.02,-0.01,-0.02,-0.02,-0.03,-0.02,-0.02,-0.02,-0.03,0.00,-0.02,-0.02,-0.03,0.01,-0.02,-0.03,0.00,-0.01,0.00,-0.02,-0.01
40669.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.01,-0.01,0.00,-0.02,0.00,0.00,0.01,0.00,0.00,0.01,0.00
40672.00,0.00,-0.02,-0.02,0.00,-0.01,-0.02,-0.02,-0.04,-0.01,-0.03,-0.01,-0.03,0.01,-0.02,0.00,-0.03,0.00,-0.02,-0.01,0.00,-0.02,0.01,-0.02,0.01
40673.00,0.00,0.02,0.01,0.00,0.00,0.02,0.00,0.02,0.02,0.02,0.01,0.02,0.00,0.02,0.00,0.02,0.00,0.02,0.02,0.01,0.01,0.01,0.02,0.01
40674.00,0.01,0.00,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.01,0.00,-0.01
40675.00,-0.03,-0.01,0.00,-0.01,0.00,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.03,-0.01,-0.02,-0.01,-0.02,0.00,-0.01,-0.02,-0.01,-0.01,-0.02,-0.02,0.00
40676.00,0.00,-0.01,0.01,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,-0.01,-0.01,0.01,0.00,0.00,0.01,0.00,-0.01
40679.00,-0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,-0.01,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01,0.01,-0.01
40680.00,0.00,-0.01,-0.01,0.00,-0.01,-0.02,-0.01,-0.01,-0.01,-0.02,-0.01,0.01,0.00,0.00,-0.01,-0.02,-0.01,-0.02,-0.01,0.00,-0.01,0.00,-0.02,0.00
40681.00,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.01
40682.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.00,-0.01,0.00,0.01,0.00,0.00,0.01,0.01,0.00
40683.00,0.00,-0.01,0.00,0.00,0.00,-0.02,-0.01,-0.02,-0.01,-0.01,0.00,-0.02,0.00,-0.01,0.00,-0.02,0.00,-0.01,-0.01,0.01,-0.01,0.00,-0.01,-0.01
40686.00,-0.03,-0.02,-0.03,0.00,-0.02,-0.02,-0.02,-0.02,-0.03,-0.02,-0.02,-0.02,-0.02,-0.03,-0.03,-0.02,-0.01,-0.02,-0.03,-0.01,-0.02,-0.02,-0.03,-0.01
40687.00,0.00,0.01,0.01,-0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.00
40688.00,-0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,-0.02,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01
40689.00,0.02,0.00,0.00,0.00,0.01,0.00,-0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.02,0.00,0.01,0.01,0.00,0.00,-0.01,0.01
40690.00,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.00,0.01,0.03,0.00,0.02,0.00,0.01,0.03,0.01,0.01,0.01,0.02,0.01
40693.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40694.00,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.03,-0.01,0.02,0.01,0.05,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01
40695.00,0.00,0.00,0.00,-0.02,0.01,0.00,0.00,-0.01,0.00,0.00,-0.01,-0.01,0.00,0.00,-0.01,-0.01,0.01,-0.01,0.00,0.00,-0.01,0.01,0.01,-0.02
40696.00,-0.03,0.00,-0.01,-0.01,0.00,-0.01,0.00,-0.01,0.00,-0.01,-0.02,-0.01,-0.01,0.00,-0.01,-0.01,-0.02,-0.01,0.00,-0.01,0.01,-0.01,-0.01,0.00
40697.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.01,-0.01,0.01,0.00,0.04,-0.01,0.00,0.01,0.01,-0.01,0.01,0.00,0.00,0.02,0.00,-0.01,-0.01
40700.00,0.00,-0.01,0.00,-0.02,-0.01,0.00,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,0.00,-0.01,-0.01,0.00,-0.01
40701.00,0.00,0.00,0.00,0.00,-0.01,0.01,0.00,0.01,0.01,0.01,0.01,-0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00
40702.00,-0.02,-0.02,-0.01,-0.01,-0.01,-0.01,-0.02,-0.01,-0.03,-0.01,-0.01,-0.03,-0.01,-0.02,0.00,-0.02,0.00,-0.01,-0.02,0.00,-0.02,-0.01,-0.03,-0.01
40703.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,-0.01,0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
40704.00,0.00,-0.01,-0.02,-0.01,-0.01,-0.02,-0.01,-0.03,-0.02,-0.03,-0.02,-0.02,-0.01,-0.03,-0.01,-0.02,0.00,-0.02,-0.02,0.00,-0.03,-0.01,-0.03,-0.01
40707.00,0.00,0.00,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,-0.01,0.00,-0.01,0.00,0.01,-0.02,0.00,-0.01,-0.01,0.00
40708.00,0.02,0.02,0.02,0.02,0.00,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.00,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.00,0.02,0.01
40709.00,-0.01,-0.02,-0.02,-0.01,-0.01,-0.02,-0.03,-0.03,-0.03,-0.02,-0.02,-0.03,0.00,-0.03,-0.02,-0.03,0.00,-0.02,-0.04,-0.01,-0.03,0.00,-0.03,-0.02
40710.00,-0.03,-0.02,-0.02,-0.02,-0.01,-0.01,-0.03,-0.01,-0.03,-0.02,-0.02,-0.04,-0.02,-0.02,-0.01,-0.01,-0.01,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0.00
40711.00,0.01,0.01,0.02,0.00,0.00,0.02,0.01,0.03,0.02,0.02,0.01,0.05,-0.01,0.02,0.01,0.02,0.00,0.01,0.00,0.01,0.03,0.00,0.02,0.00
40714.00,-0.01,-0.01,-0.01,0.00,0.00,0.00,-0.01,-0.01,-0.03,-0.01,0.00,-0.02,-0.01,0.00,-0.02,-0.01,0.00,0.00,-0.01,0.00,-0.02,0.00,-0.01,0.01
40715.00,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.04,0.01,0.02,0.02,0.02,0.01,0.02,0.03,0.00,0.02,0.01,0.03,0.02
40716.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,0.00,0.02,0.00,0.01,0.01,0.00,0.00,-0.01,-0.01
40717.00,-0.02,-0.02,-0.03,-0.01,-0.02,-0.03,-0.03,-0.04,-0.03,-0.04,-0.03,-0.04,0.00,-0.03,-0.03,-0.04,-0.01,-0.03,-0.04,-0.01,-0.03,-0.01,-0.04,0.00
40718.00,0.01,-0.02,0.00,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,-0.01
40721.00,-0.02,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.01,-0.01,0.01,0.01,-0.01,0.00,-0.01,0.02,0.01
40722.00,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.03,0.00,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.00,0.00,0.00,0.01
40723.00,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.04,0.02,0.02,0.01,0.00,0.02,0.02,0.02,0.01,0.02,0.03,0.01,0.02,0.01,0.04,0.01
40724.00,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.00,0.02,0.01,0.02,0.02,0.02,0.04,0.02,0.03,0.01
40725.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.02,0.00,0.01,0.00,0.01,0.00,0.01,0.01,0.01,0.00,0.01,0.01,0.01
40728.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.01,0.02,0.01,0.02,0.00,0.01,0.01,0.01,0.00,0.01,0.00,0.01,0.00
40729.00,-0.01,-0.01,-0.01,0.00,0.00,-0.01,-0.01,-0.01,-0.01,-0.01,0.00,-0.02,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00
40730.00,0.00,-0.02,-0.02,-0.01,0.00,-0.01,-0.02,-0.02,-0.01,-0.02,-0.01,-0.03,-0.01,-0.02,-0.01,-0.03,0.01,-0.01,-0.02,0.00,-0.04,0.00,-0.02,0.00
40731.00,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.02,0.01,0.01,-0.01,0.00,0.00,0.02,0.01,-0.01,0.01,0.02,0.00,0.02,0.01,0.02,0.01
40732.00,0.01,-0.01,-0.02,-0.01,0.00,-0.02,-0.01,-0.03,-0.03,-0.02,-0.01,-0.02,0.01,-0.02,0.00,-0.04,0.01,-0.01,-0.03,0.01,-0.02,0.01,-0.03,-0.01
40735.00,-0.02,-0.04,-0.04,-0.02,-0.01,-0.04,-0.03,-0.04,-0.04,-0.04,-0.02,-0.04,-0.02,-0.03,-0.02,-0.05,0.00,-0.03,-0.03,-0.01,-0.06,-0.01,-0.04,-0.02
40736.00,-0.02,-0.01,-0.01,0.00,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.03,-0.01,0.00,0.01,0.00,-0.01,-0.01,-0.01,0.01,-0.01,0.00,0.00
40737.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.01,0.02,0.02,0.01,0.03,0.01,0.02,0.03,0.02,0.01,0.01,0.02,0.00
40738.00,-0.01,-0.01,0.00,-0.01,0.00,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.00,0.00,-0.01,0.00,-0.01,-0.01,-0.01,-0.02,0.01,-0.02,0.00,-0.02,-0.01
40739.00,-0.01,-0.01,0.00,0.01,-0.01,0.00,0.00,-0.01,-0.02,-0.01,0.00,-0.01,0.00,-0.01,-0.01,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.01
40742.00,-0.01,-0.03,-0.02,-0.01,-0.02,-0.02,-0.02,-0.02,-0.03,-0.03,-0.02,-0.01,0.00,-0.02,-0.02,-0.03,0.00,-0.02,-0.02,0.00,-0.03,0.00,-0.03,-0.01
40743.00,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.02,0.01,0.03,0.00,0.02,0.03,0.01,0.03,0.01,0.04,0.02
40744.00,0.02,0.01,0.02,0.00,0.01,0.01,0.00,0.03,0.02,0.02,0.01,0.00,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.00,0.02,0.01,0.02,0.00
40745.00,0.01,0.03,0.03,0.01,0.01,0.02,0.02,0.04,0.02,0.03,0.02,0.04,0.00,0.02,0.01,0.04,0.00,0.03,0.02,0.01,0.03,0.00,0.02,0.01
40746.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.06,0.02,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.02,0.00,0.00
40749.00,-0.02,-0.01,-0.01,0.00,0.01,0.00,-0.01,-0.02,-0.01,-0.01,0.00,-0.01,-0.01,0.00,0.00,-0.02,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01
40750.00,0.02,0.01,0.01,-0.01,0.00,0.01,0.00,0.01,0.01,0.01,0.01,-0.02,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.00
40751.00,0.00,-0.02,-0.02,-0.02,-0.01,-0.02,-0.01,-0.02,-0.02,-0.02,-0.01,-0.01,0.00,-0.02,-0.01,-0.03,-0.01,-0.02,-0.02,0.00,-0.03,0.00,-0.01,-0.02
40752.00,-0.02,-0.01,0.00,0.00,-0.01,-0.01,-0.01,0.00,-0.02,-0.01,0.00,-0.02,0.00,-0.02,-0.02,0.00,-0.01,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00
40753.00,-0.01,0.00,-0.01,-0.01,0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01
40756.00,0.01,-0.02,-0.02,0.00,0.01,-0.03,-0.01,-0.04,-0.04,-0.03,-0.02,-0.03,0.01,-0.03,-0.04,-0.04,0.02,-0.02,-0.02,0.01,-0.03,0.00,-0.03,0.00
40757.00,-0.03,-0.03,-0.01,-0.02,-0.03,-0.02,-0.03,-0.02,-0.03,-0.02,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.03
40758.00,-0.04,-0.01,-0.02,0.00,-0.01,-0.02,-0.01,0.00,-0.02,-0.01,-0.01,-0.03,-0.02,-0.02,-0.02,-0.01,-0.02,-0.02,-0.01,-0.02,-0.01,-0.01,-0.04,0.01
