DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA
39027.00,0.00,0.01,0.00,0.00,-0.01,-0.01,0.00,-0.01,-0.01,-0.01,-0.01,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,-0.01,0.00
39028.00,-0.01,0.01,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.01,0.00,-0.01,0.00,-0.01,0.00,0.00,0.01,-0.01,0.00,-0.01,0.00,0.00
39029.00,0.01,-0.01,0.00,-0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00
39030.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,-0.01,0.00,0.00
39031.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,-0.01,0.00,0.01
39034.00,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,0.01,0.00,0.00,0.01,0.00,0.01,0.02,0.00,0.00,0.00,0.01,0.01,0.01,0.00,-0.01,0.00
39035.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,-0.01,0.00,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01
39036.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,0.01,0.00,0.00,-0.01,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.01
39037.00,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,-0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.00
39038.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
39041.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00
39042.00,-0.01,0.01,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00
39043.00,-0.01,0.00,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,0.01,-0.01,0.00,-0.01,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00
39044.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
39045.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.02,0.01,0.00
39048.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.00,0.02,-0.01,0.01,0.00,0.00,0.01,0.00,-0.01,-0.01,0.01,-0.01
39049.00,0.01,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00
39050.00,-0.01,0.00,0.01,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00
39051.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.01,0.01,-0.01,0.00,0.01,0.01,0.01,0.00,0.01,0.00,0.00,-0.01,0.00,0.02,0.00
39052.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,-0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39055.00,0.00,0.01,-0.01,0.00,0.00,-0.01,-0.01,-0.01,-0.01,-0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.01
39056.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,-0.01,-0.01,-0.01,0.00,0.00,-0.01,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,-0.01,0.00,-0.01,0.00
39057.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.01,-0.01,-0.01,0.00,0.00,0.00
39058.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.00
39059.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00
39062.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.00,-0.01,-0.01,0.00
39063.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,-0.01,-0.01,0.01,0.00,0.00,0.00
39064.00,-0.01,0.01,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,-0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00
39065.00,0.00,-0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,-0.01,-0.02,-0.01,-0.01,0.00,0.00,-0.01,-0.01,0.00,0.00,0.01,0.00
39066.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,-0.01,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39069.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,-0.01,-0.02,-0.01,0.01,0.00,0.01,-0.04,0.00,0.00,-0.01,0.01,-0.01
39070.00,0.00,0.02,-0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.00
39071.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,-0.01,0.01,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,-0.01,0.01,-0.01,0.00,0.00,0.00,0.00,0.00
39072.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.02,-0.01,0.00,0.00,0.00,0.00
39073.00,0.00,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00
39076.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39077.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39078.00,0.00,-0.01,0.00,-0.01,0.00,-0.01,0.00,-0.01,-0.01,-0.01,-0.01,0.01,-0.03,-0.01,0.00,-0.01,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,0.00
39079.00,0.00,0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.02,-0.01,0.00,0.00,0.00,0.00,-0.01,0.01,0.00,0.00,0.01,0.00
39080.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,0.01,0.01,0.00
39083.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39084.00,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,0.00,-0.01,0.00,0.01,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,-0.02,0.00
39085.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,-0.01,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00
39086.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,0.02,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,-0.01,0.01,0.00
39087.00,0.00,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.02,0.01,0.01,-0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.02,0.01,0.00,-0.01
39090.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,-0.01,0.01,0.01,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,0.03,0.00,0.00
39091.00,-0.02,0.01,-0.01,0.00,0.00,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,0.01,0.00
39092.00,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00
39093.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,-0.01,-0.01,0.00,0.01,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,0.01,0.00,0.00,0.00
39094.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00
39097.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,-0.01,0.00,0.00,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,-0.02,0.00,0.00,0.02,0.01,0.00
39098.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00
39099.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,0.00,0.00
39100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,-0.01
39101.00,0.01,-0.01,0.01,0.00,-0.01,0.00,0.01,-0.01,-0.01,-0.01,0.00,-0.01,0.01,0.00,0.00,0.00,0.01,0.00,-0.01,0.01,0.01,0.00,0.00,0.00
39104.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.01,-0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00
39105.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00
39106.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,0.00,0.00,0.00,-0.01,-0.01,0.00,-0.01,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,0.00
39107.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.00,-0.01,0.00,0.01,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.00,0.00,-0.01,-0.01,0.00
39108.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.01
39111.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
39112.00,-0.01,0.00,0.00,0.00,0.01,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00
39113.00,0.01,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,-0.02,0.00,-0.01,0.00,0.00
39114.00,0.00,-0.01,0.00,0.00,0.00,-0.01,0.00,0.01,-0.01,0.00,-0.01,0.00,0.00,-0.01,0.00,0.00,-0.01,0.00,-0.01,0.01,0.00,0.00,0.00,0.00
39115.00,0.00,-0.01,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00
39118.00,-0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,-0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.00,-0.01,0.00
39119.00,-0.01,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.01,-0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,-0.02,0.00,0.00
39120.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,0.00
39121.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.01,0.00,0.00,0.01,0.02,0.00,0.00,0.01,0.00,0.00
39122.00,0.00,0.00,0.00,0.01,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00
39125.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.01,0.00,0.00,-0.01,0.02,0.01,0.00,0.00,0.00,0.00,0.01,0.01,-0.02,0.01,0.00,0.00
39126.00,0.00,0.01,-0.01,-0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,0.00,0.00
39127.00,-0.01,0.01,0.00,0.00,0.00,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.00,0.01,-0.01,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,-0.02,-0.02,0.00
39128.00,0.00,0.01,0.00,0.00,0.01,0.00,-0.01,0.01,0.01,-0.01,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,0.00,0.02,0.00,-0.01,-0.02,-0.01,0.00
39129.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.00
39132.00,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.02,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00
39133.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,-0.01,-0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.01
39134.00,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,-0.01,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00
39135.00,-0.01,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,-0.01,0.00
39136.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.01,-0.01,0.00
39139.00,0.00,0.02,0.00,0.00,0.00,0.00,0.01,0.00,0.00,-0.01,-0.01,0.01,0.02,0.01,0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,-0.01,0.00
39140.00,0.00,0.01,0.01,0.00,0.00,0.00,-0.01,-0.01,0.01,0.01,0.01,-0.01,0.01,0.02,0.00,0.00,-0.01,0.00,0.01,0.01,0.01,0.00,0.01,0.00
39141.00,-0.01,-0.01,0.00,0.01,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.01,-0.01,0.01,0.00
39142.00,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.01,0.00,0.01,-0.01,0.02,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.01,0.00,0.00,0.00
39143.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.01,-0.01,0.00,0.00,0.01,-0.03,0.02,0.00,0.00,0.01,0.01,0.00,0.00,-0.01,0.00,0.00,0.00
39146.00,-0.01,0.01,-0.01,-0.01,0.00,0.00,0.00,-0.01,-0.01,-0.01,0.00,-0.02,-0.01,0.01,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,-0.03,-0.01,-0.01
39147.00,-0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.01,-0.01,0.00,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,0.01
39148.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00
39149.00,0.00,0.00,-0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,0.01,-0.01,0.00,-0.01,0.01,0.00,-0.02,0.00,0.00
39150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
39153.00,-0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.01,-0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00
39154.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00
39155.00,0.01,0.01,-0.01,-0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.02,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.02,0.01,0.00
39156.00,-0.01,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,-0.01,-0.01,-0.01,0.00,0.00,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.02,0.00
39157.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00
39160.00,0.00,-0.03,0.00,-0.01,0.00,0.00,-0.01,-0.01,0.00,0.00,-0.01,0.00,-0.01,-0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00
39161.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.01,0.01,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00
39162.00,0.00,0.01,0.01,-0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,0.00,-0.01,0.00,0.00,0.00,0.00
39163.00,-0.01,-0.01,0.01,0.01,0.00,-0.01,-0.01,0.00,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.01,0.00,-0.01,0.00,-0.01,0.00
39164.00,0.01,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.00
39167.00,0.00,-0.01,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.01,0.01,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00
39168.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.01,-0.01,0.01,0.01,-0.01,0.00
39169.00,0.00,-0.02,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
39170.00,0.00,0.01,0.00,-0.01,0.00,0.00,-0.01,0.00,-0.01,-0.01,-0.01,0.00,-0.01,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,0.00
39171.00,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.00,0.01,0.00
39174.00,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,0.00
39175.00,-0.01,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.02,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00
39176.00,-0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.01,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39177.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
39178.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39181.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00
39182.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.01,-0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39183.00,0.01,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,0.00,0.01,0.00,0.00,-0.01,0.01,0.00
39184.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,-0.01,0.00
39185.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.02,0.00,0.00
39188.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,0.01,-0.01,-0.01,0.00,0.00,0.00,0.01,-0.01,0.00
39189.00,0.00,0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00
39190.00,-0.01,0.00,0.00,0.00,0.01,0.00,-0.01,0.00,0.01,0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,-0.01
39191.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.02,-0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39192.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,0.02,0.00,0.00
39195.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39196.00,0.01,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00
39197.00,0.00,0.00,-0.01,0.00,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.02,0.01,0.00,0.00
39198.00,0.00,-0.01,-0.01,0.00,0.00,-0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,-0.01,0.00,0.01,0.00,-0.02,0.00
39199.00,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,-0.01,0.01,0.00,0.00,0.00
39202.00,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.02,0.00,0.02,0.01,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,-0.01
39203.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39204.00,-0.01,-0.01,0.00,0.00,0.00,-0.01,-0.01,-0.01,0.00,0.00,0.00,-0.01,0.01,-0.01,-0.01,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,0.00,0.00
39205.00,0.00,-0.01,-0.01,0.00,0.00,-0.01,0.01,-0.01,0.00,0.00,0.00,-0.01,-0.01,-0.02,-0.01,0.00,0.00,-0.01,-0.01,-0.01,-0.01,0.00,0.00,0.00
39206.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,-0.01,-0.01,0.00,-0.02,0.00,0.00,0.00,0.00,-0.01,-0.01,0.01,0.00,0.00,-0.01,0.00
39209.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,-0.01,0.01,0.00,0.01,0.00,0.00
39210.00,0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.02,-0.01,0.00,0.00,0.01,0.01,-0.01,0.01,0.00,0.02,0.00
